task,source_file,setting,embedding,comparator,metric,value,comparator_value,delta_vs_comparator_positive_is_better,metric_direction,is_failure,is_improvement,failure_magnitude,improvement_magnitude,small_test_warning,small_train_warning,diagnostic_only,severity_if_negative,direction
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=5;n_train=18;n_test=1,v4_bias_rec_best,scGPT_human,pearson_r,-0.7273254990577698,-0.9867907762527466,0.2594652771949768,higher_is_better,False,True,0,0.2594652771949768,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=2;n_train=18;n_test=1,v4_bias_rec_best,scGPT_human,pearson_r,0.9690852165222168,0.9611549973487854,0.007930219173431396,higher_is_better,False,True,0,0.007930219173431396,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=4;n_train=18;n_test=1,v4_bias_rec_best,scGPT_human,sign_acc,0.94140625,1.0,-0.05859375,higher_is_better,True,False,0.05859375,0,True,True,True,0.05859375,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=14;n_train=18;n_test=1,v4_bias_rec_best,scGPT_human,sign_acc,0.9765625,1.0,-0.0234375,higher_is_better,True,False,0.0234375,0,True,True,True,0.0234375,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=2;n_train=18;n_test=1,v4_bias_rec_best,scGPT_human,sign_acc,0.99609375,1.0,-0.00390625,higher_is_better,True,False,0.00390625,0,True,True,True,0.00390625,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=1;n_train=18;n_test=1,v4_bias_rec_best,scGPT_human,sign_acc,0.9921875,0.0,0.9921875,higher_is_better,False,True,0,0.9921875,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=3;n_train=18;n_test=1,v4_bias_rec_best,scGPT_human,sign_acc,0.9921875,0.0,0.9921875,higher_is_better,False,True,0,0.9921875,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=9;n_train=18;n_test=1,v4_bias_rec_best,scGPT_human,sign_acc,0.671875,0.0,0.671875,higher_is_better,False,True,0,0.671875,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=10;n_train=18;n_test=1,v4_bias_rec_best,scGPT_human,sign_acc,0.48046875,0.0,0.48046875,higher_is_better,False,True,0,0.48046875,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=5;n_train=18;n_test=1,v4_bias_rec_best,scGPT_human,sign_acc,0.1171875,0.0,0.1171875,higher_is_better,False,True,0,0.1171875,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=0;n_train=18;n_test=1,v4_bias_rec_best,scGPT_human,sign_acc,1.0,1.0,0.0,higher_is_better,False,False,0,0,True,True,True,0,tie
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=6;n_train=18;n_test=1,v4_bias_rec_best,scGPT_human,sign_acc,0.99609375,0.99609375,0.0,higher_is_better,False,False,0,0,True,True,True,0,tie
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=14;n_train=18;n_test=1,v4_plain_best,baseline,mse,1.28231680393219,0.0845106616616249,1.197806142270565,lower_is_better,True,False,1.197806142270565,0,True,True,True,1.197806142270565,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=8;n_train=18;n_test=1,v4_plain_best,baseline,mse,0.7533837556838989,0.1992620527744293,0.5541217029094696,lower_is_better,True,False,0.5541217029094696,0,True,True,True,0.5541217029094696,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=12;n_train=18;n_test=1,v4_plain_best,baseline,mse,0.4649638235569,0.0640683695673942,0.4008954539895058,lower_is_better,True,False,0.4008954539895058,0,True,True,True,0.4008954539895058,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=1;n_train=18;n_test=1,v4_plain_best,baseline,mse,0.842534065246582,0.5399034023284912,0.3026306629180908,lower_is_better,True,False,0.3026306629180908,0,True,True,True,0.3026306629180908,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=3;n_train=18;n_test=1,v4_plain_best,baseline,mse,0.749948263168335,0.4953187108039856,0.25462955236434937,lower_is_better,True,False,0.25462955236434937,0,True,True,True,0.25462955236434937,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=10;n_train=18;n_test=1,v4_plain_best,baseline,mse,0.8998618721961975,1.9843281507492063,-1.0844662785530088,lower_is_better,False,True,0,1.0844662785530088,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=7;n_train=18;n_test=1,v4_plain_best,baseline,mse,0.7646120190620422,1.394498586654663,-0.6298865675926208,lower_is_better,False,True,0,0.6298865675926208,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=17;n_train=18;n_test=1,v4_plain_best,baseline,mse,2.747673511505127,3.348284721374512,-0.6006112098693852,lower_is_better,False,True,0,0.6006112098693852,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=6;n_train=18;n_test=1,v4_plain_best,baseline,mse,0.2388791888952255,0.7992085218429565,-0.560329332947731,lower_is_better,False,True,0,0.560329332947731,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=0;n_train=18;n_test=1,v4_plain_best,baseline,mse,0.3831609785556793,0.6972895264625549,-0.3141285479068756,lower_is_better,False,True,0,0.3141285479068756,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=14;n_train=18;n_test=1,v4_plain_best,baseline,pearson_r,-0.8256468772888184,0.989834189414978,-1.8154810667037964,higher_is_better,True,False,1.8154810667037964,0,True,True,True,1.8154810667037964,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=3;n_train=18;n_test=1,v4_plain_best,baseline,pearson_r,-0.5203635692596436,0.8265742659568787,-1.3469378352165222,higher_is_better,True,False,1.3469378352165222,0,True,True,True,1.3469378352165222,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=8;n_train=18;n_test=1,v4_plain_best,baseline,pearson_r,0.9495493173599244,0.9908548593521118,-0.04130554199218739,higher_is_better,True,False,0.04130554199218739,0,True,True,True,0.04130554199218739,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=1;n_train=18;n_test=1,v4_plain_best,baseline,pearson_r,0.9617899656295776,0.98113214969635,-0.01934218406677235,higher_is_better,True,False,0.01934218406677235,0,True,True,True,0.01934218406677235,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=2;n_train=18;n_test=1,v4_plain_best,baseline,pearson_r,0.9616928100585938,0.9794689416885376,-0.017776131629943848,higher_is_better,True,False,0.017776131629943848,0,True,True,True,0.017776131629943848,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=5;n_train=18;n_test=1,v4_plain_best,baseline,pearson_r,-0.9763831496238708,-0.9624046087265016,-0.013978540897369274,higher_is_better,True,False,0.013978540897369274,0,True,True,True,0.013978540897369274,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=12;n_train=18;n_test=1,v4_plain_best,baseline,pearson_r,0.978317379951477,0.9917200207710266,-0.01340264081954956,higher_is_better,True,False,0.01340264081954956,0,True,True,True,0.01340264081954956,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=10;n_train=18;n_test=1,v4_plain_best,baseline,pearson_r,0.6451753973960876,-0.9748427271842957,1.6200181245803833,higher_is_better,False,True,0,1.6200181245803833,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=7;n_train=18;n_test=1,v4_plain_best,baseline,pearson_r,0.9728723764419556,-0.2159157842397689,1.1887881606817245,higher_is_better,False,True,0,1.1887881606817245,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=4;n_train=18;n_test=1,v4_plain_best,baseline,pearson_r,0.8600890040397644,0.8490070104598999,0.011081993579864502,higher_is_better,False,True,0,0.011081993579864502,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=14;n_train=18;n_test=1,v4_plain_best,baseline,sign_acc,0.0546875,1.0,-0.9453125,higher_is_better,True,False,0.9453125,0,True,True,True,0.9453125,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=3;n_train=18;n_test=1,v4_plain_best,baseline,sign_acc,0.22265625,0.93359375,-0.7109375,higher_is_better,True,False,0.7109375,0,True,True,True,0.7109375,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=4;n_train=18;n_test=1,v4_plain_best,baseline,sign_acc,0.96875,0.97265625,-0.00390625,higher_is_better,True,False,0.00390625,0,True,True,True,0.00390625,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=10;n_train=18;n_test=1,v4_plain_best,baseline,sign_acc,0.82421875,0.0,0.82421875,higher_is_better,False,True,0,0.82421875,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=7;n_train=18;n_test=1,v4_plain_best,baseline,sign_acc,1.0,0.37890625,0.62109375,higher_is_better,False,True,0,0.62109375,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=0;n_train=18;n_test=1,v4_plain_best,baseline,sign_acc,1.0,0.99609375,0.00390625,higher_is_better,False,True,0,0.00390625,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=1;n_train=18;n_test=1,v4_plain_best,baseline,sign_acc,1.0,1.0,0.0,higher_is_better,False,False,0,0,True,True,True,0,tie
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=2;n_train=18;n_test=1,v4_plain_best,baseline,sign_acc,1.0,1.0,0.0,higher_is_better,False,False,0,0,True,True,True,0,tie
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=5;n_train=18;n_test=1,v4_plain_best,baseline,sign_acc,0.0,0.0,0.0,higher_is_better,False,False,0,0,True,True,True,0,tie
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=6;n_train=18;n_test=1,v4_plain_best,baseline,sign_acc,0.99609375,0.99609375,0.0,higher_is_better,False,False,0,0,True,True,True,0,tie
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=9;n_train=18;n_test=1,v4_plain_best,scGPT_human,mse,3.976466417312622,1.6089675426483154,2.3674988746643066,lower_is_better,True,False,2.3674988746643066,0,True,True,True,2.3674988746643066,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=14;n_train=18;n_test=1,v4_plain_best,scGPT_human,mse,1.28231680393219,0.6853030920028687,0.5970137119293213,lower_is_better,True,False,0.5970137119293213,0,True,True,True,0.5970137119293213,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=7;n_train=18;n_test=1,v4_plain_best,scGPT_human,mse,0.7646120190620422,0.3976057767868042,0.36700624227523804,lower_is_better,True,False,0.36700624227523804,0,True,True,True,0.36700624227523804,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=12;n_train=18;n_test=1,v4_plain_best,scGPT_human,mse,0.4649638235569,0.1103948280215263,0.35456899553537374,lower_is_better,True,False,0.35456899553537374,0,True,True,True,0.35456899553537374,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=8;n_train=18;n_test=1,v4_plain_best,scGPT_human,mse,0.7533837556838989,0.4688891470432281,0.28449460864067083,lower_is_better,True,False,0.28449460864067083,0,True,True,True,0.28449460864067083,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=5;n_train=18;n_test=1,v4_plain_best,scGPT_human,mse,2.462615489959717,2.268958568572998,0.19365692138671875,lower_is_better,True,False,0.19365692138671875,0,True,True,True,0.19365692138671875,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=10;n_train=18;n_test=1,v4_plain_best,scGPT_human,mse,0.8998618721961975,2.471885204315185,-1.5720233321189876,lower_is_better,False,True,0,1.5720233321189876,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=1;n_train=18;n_test=1,v4_plain_best,scGPT_human,mse,0.842534065246582,2.300218105316162,-1.45768404006958,lower_is_better,False,True,0,1.45768404006958,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=11;n_train=18;n_test=1,v4_plain_best,scGPT_human,mse,0.0221043080091476,0.4614448249340057,-0.4393405169248581,lower_is_better,False,True,0,0.4393405169248581,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=3;n_train=18;n_test=1,v4_plain_best,scGPT_human,mse,0.749948263168335,0.9064547419548036,-0.15650647878646862,lower_is_better,False,True,0,0.15650647878646862,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=14;n_train=18;n_test=1,v4_plain_best,scGPT_human,pearson_r,-0.8256468772888184,0.959985852241516,-1.7856327295303345,higher_is_better,True,False,1.7856327295303345,0,True,True,True,1.7856327295303345,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=4;n_train=18;n_test=1,v4_plain_best,scGPT_human,pearson_r,0.8600890040397644,0.9684524536132812,-0.10836344957351685,higher_is_better,True,False,0.10836344957351685,0,True,True,True,0.10836344957351685,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=8;n_train=18;n_test=1,v4_plain_best,scGPT_human,pearson_r,0.9495493173599244,0.988367795944214,-0.03881847858428955,higher_is_better,True,False,0.03881847858428955,0,True,True,True,0.03881847858428955,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=7;n_train=18;n_test=1,v4_plain_best,scGPT_human,pearson_r,0.9728723764419556,0.9914656281471252,-0.018593251705169678,higher_is_better,True,False,0.018593251705169678,0,True,True,True,0.018593251705169678,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=12;n_train=18;n_test=1,v4_plain_best,scGPT_human,pearson_r,0.978317379951477,0.9909601211547852,-0.012642741203308105,higher_is_better,True,False,0.012642741203308105,0,True,True,True,0.012642741203308105,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=9;n_train=18;n_test=1,v4_plain_best,scGPT_human,pearson_r,-0.9897589683532716,-0.985987901687622,-0.003771066665649636,higher_is_better,True,False,0.003771066665649636,0,True,True,True,0.003771066665649636,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=1;n_train=18;n_test=1,v4_plain_best,scGPT_human,pearson_r,0.9617899656295776,-0.9849434494972228,1.9467334151268005,higher_is_better,False,True,0,1.9467334151268005,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=10;n_train=18;n_test=1,v4_plain_best,scGPT_human,pearson_r,0.6451753973960876,-0.9942875504493712,1.639462947845459,higher_is_better,False,True,0,1.639462947845459,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=3;n_train=18;n_test=1,v4_plain_best,scGPT_human,pearson_r,-0.5203635692596436,-0.9791350960731506,0.4587715268135071,higher_is_better,False,True,0,0.4587715268135071,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=5;n_train=18;n_test=1,v4_plain_best,scGPT_human,pearson_r,-0.9763831496238708,-0.9867907762527466,0.010407626628875732,higher_is_better,False,True,0,0.010407626628875732,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=14;n_train=18;n_test=1,v4_plain_best,scGPT_human,sign_acc,0.0546875,1.0,-0.9453125,higher_is_better,True,False,0.9453125,0,True,True,True,0.9453125,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=4;n_train=18;n_test=1,v4_plain_best,scGPT_human,sign_acc,0.96875,1.0,-0.03125,higher_is_better,True,False,0.03125,0,True,True,True,0.03125,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=1;n_train=18;n_test=1,v4_plain_best,scGPT_human,sign_acc,1.0,0.0,1.0,higher_is_better,False,True,0,1.0,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=10;n_train=18;n_test=1,v4_plain_best,scGPT_human,sign_acc,0.82421875,0.0,0.82421875,higher_is_better,False,True,0,0.82421875,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=3;n_train=18;n_test=1,v4_plain_best,scGPT_human,sign_acc,0.22265625,0.0,0.22265625,higher_is_better,False,True,0,0.22265625,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=0;n_train=18;n_test=1,v4_plain_best,scGPT_human,sign_acc,1.0,1.0,0.0,higher_is_better,False,False,0,0,True,True,True,0,tie
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=2;n_train=18;n_test=1,v4_plain_best,scGPT_human,sign_acc,1.0,1.0,0.0,higher_is_better,False,False,0,0,True,True,True,0,tie
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=5;n_train=18;n_test=1,v4_plain_best,scGPT_human,sign_acc,0.0,0.0,0.0,higher_is_better,False,False,0,0,True,True,True,0,tie
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=6;n_train=18;n_test=1,v4_plain_best,scGPT_human,sign_acc,0.99609375,0.99609375,0.0,higher_is_better,False,False,0,0,True,True,True,0,tie
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=7;n_train=18;n_test=1,v4_plain_best,scGPT_human,sign_acc,1.0,1.0,0.0,higher_is_better,False,False,0,0,True,True,True,0,tie
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=3;n_train=18;n_test=1,v4_type_pe_best,baseline,mse,2.0780763626098637,0.4953187108039856,1.5827576518058781,lower_is_better,True,False,1.5827576518058781,0,True,True,True,1.5827576518058781,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=1;n_train=18;n_test=1,v4_type_pe_best,baseline,mse,1.7092831134796145,0.5399034023284912,1.1693797111511233,lower_is_better,True,False,1.1693797111511233,0,True,True,True,1.1693797111511233,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=14;n_train=18;n_test=1,v4_type_pe_best,baseline,mse,0.7327275276184082,0.0845106616616249,0.6482168659567833,lower_is_better,True,False,0.6482168659567833,0,True,True,True,0.6482168659567833,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=17;n_train=18;n_test=1,v4_type_pe_best,baseline,mse,3.965109348297119,3.348284721374512,0.616824626922607,lower_is_better,True,False,0.616824626922607,0,True,True,True,0.616824626922607,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=8;n_train=18;n_test=1,v4_type_pe_best,baseline,mse,0.8153007626533508,0.1992620527744293,0.6160387098789215,lower_is_better,True,False,0.6160387098789215,0,True,True,True,0.6160387098789215,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=2;n_train=18;n_test=1,v4_type_pe_best,baseline,mse,0.8431880474090576,0.6565757989883423,0.18661224842071533,lower_is_better,True,False,0.18661224842071533,0,True,True,True,0.18661224842071533,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=7;n_train=18;n_test=1,v4_type_pe_best,baseline,mse,0.2981128096580505,1.394498586654663,-1.0963857769966125,lower_is_better,False,True,0,1.0963857769966125,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=9;n_train=18;n_test=1,v4_type_pe_best,baseline,mse,3.307222843170166,4.176182746887207,-0.868959903717041,lower_is_better,False,True,0,0.868959903717041,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=4;n_train=18;n_test=1,v4_type_pe_best,baseline,mse,0.3677529692649841,1.017870306968689,-0.6501173377037048,lower_is_better,False,True,0,0.6501173377037048,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=6;n_train=18;n_test=1,v4_type_pe_best,baseline,mse,0.5424249172210693,0.7992085218429565,-0.2567836046218872,lower_is_better,False,True,0,0.2567836046218872,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=1;n_train=18;n_test=1,v4_type_pe_best,baseline,pearson_r,-0.8682308197021484,0.98113214969635,-1.8493629693984985,higher_is_better,True,False,1.8493629693984985,0,True,True,True,1.8493629693984985,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=3;n_train=18;n_test=1,v4_type_pe_best,baseline,pearson_r,-0.9860501289367676,0.8265742659568787,-1.8126243948936462,higher_is_better,True,False,1.8126243948936462,0,True,True,True,1.8126243948936462,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=14;n_train=18;n_test=1,v4_type_pe_best,baseline,pearson_r,0.9240862727165222,0.989834189414978,-0.06574791669845581,higher_is_better,True,False,0.06574791669845581,0,True,True,True,0.06574791669845581,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=2;n_train=18;n_test=1,v4_type_pe_best,baseline,pearson_r,0.9439269304275512,0.9794689416885376,-0.03554201126098644,higher_is_better,True,False,0.03554201126098644,0,True,True,True,0.03554201126098644,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=8;n_train=18;n_test=1,v4_type_pe_best,baseline,pearson_r,0.9606634378433228,0.9908548593521118,-0.030191421508789062,higher_is_better,True,False,0.030191421508789062,0,True,True,True,0.030191421508789062,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=5;n_train=18;n_test=1,v4_type_pe_best,baseline,pearson_r,-0.9852370023727416,-0.9624046087265016,-0.022832393646240012,higher_is_better,True,False,0.022832393646240012,0,True,True,True,0.022832393646240012,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=10;n_train=18;n_test=1,v4_type_pe_best,baseline,pearson_r,-0.9912534952163696,-0.9748427271842957,-0.016410768032073975,higher_is_better,True,False,0.016410768032073975,0,True,True,True,0.016410768032073975,failure
